<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.14	16:00:00	103452.42	103579.65	103365.35	103443.81	14401	0	80
2025.08.14	20:00:00	103443.76	103474.04	103267.24	103313.77	14400	0	80
2025.08.15	00:00:00	103313.72	103321.76	103089.76	103113.70	14400	0	80
2025.08.15	04:00:00	103113.65	103334.46	103002.21	103290.50	14400	0	80
2025.08.15	08:00:00	103290.45	103409.32	103204.13	103204.13	14400	0	80
2025.08.15	12:00:00	103204.08	103323.20	103162.11	103280.61	14400	0	80
2025.08.15	16:00:00	103280.56	103317.99	103131.73	103282.14	14400	0	80
2025.08.15	20:00:00	103282.09	103295.56	102991.47	103051.15	14400	0	80
2025.08.16	00:00:00	103051.10	103209.94	102987.65	103071.76	14400	0	80
2025.08.16	04:00:00	103071.71	103207.42	103048.11	103142.42	14400	0	80
2025.08.16	08:00:00	103142.37	103240.50	103032.34	103203.88	14400	0	80
2025.08.16	12:00:00	103203.83	103241.34	103008.78	103008.78	14400	0	80
2025.08.16	16:00:00	103008.73	103235.84	102904.68	103235.04	14400	0	80
2025.08.16	20:00:00	103234.99	103260.36	103066.22	103159.36	14388	0	80
2025.08.17	00:00:00	103159.31	103396.00	103120.52	103343.89	14400	0	80
2025.08.17	04:00:00	103343.84	103377.76	103134.04	103243.60	14400	0	80
2025.08.17	08:00:00	103243.55	103372.74	103187.92	103350.34	14268	0	80
2025.08.17	12:00:00	103350.29	103371.30	103221.03	103256.82	14400	0	80
2025.08.17	16:00:00	103256.77	103371.24	103126.33	103326.51	14374	0	80
2025.08.17	20:00:00	103326.46	103496.87	103279.67	103494.27	14400	0	80
2025.08.18	00:00:00	103494.22	103564.94	103296.18	103296.18	14400	0	80
2025.08.18	04:00:00	103296.13	103591.75	103201.43	103576.32	14400	0	80
2025.08.18	08:00:00	103576.27	103632.61	103490.45	103499.92	14400	0	80
2025.08.18	12:00:00	103499.87	103845.55	103471.14	103827.10	14400	0	80
2025.08.18	16:00:00	103827.05	103862.60	103666.13	103801.85	14400	0	80
2025.08.18	20:00:00	103801.80	103952.21	103757.01	103791.55	14399	0	80
2025.08.19	00:00:00	103791.50	103851.34	103541.48	103583.85	14400	0	80
2025.08.19	04:00:00	103583.80	103724.52	103513.58	103670.92	14400	0	80
2025.08.19	08:00:00	103670.87	103806.86	103633.21	103708.64	14400	0	80
2025.08.19	12:00:00	103708.59	103801.21	103565.96	103596.25	14400	0	80
2025.08.19	16:00:00	103596.20	103663.44	103445.06	103569.80	14400	0	80
2025.08.19	20:00:00	103569.75	103584.85	103307.92	103335.87	14400	0	80
2025.08.20	00:00:00	103335.82	103447.36	103288.36	103328.55	14401	0	80
2025.08.20	04:00:00	103328.50	103328.50	102961.09	103192.30	14400	0	80
2025.08.20	08:00:00	103192.25	103288.07	103049.51	103049.51	14400	0	80
2025.08.20	12:00:00	103049.46	103146.63	102897.81	102913.75	14400	0	80
